created_at,id_str,text,truncated,geo,coordinates,place,retweet_count,favourite_count,in_reply_to_status_id_str,in_reply_to_user_id_str,lang
Thu May 10 13:35:09 +0000 2018,994571547020021760,"Lyop Chong is a woman mentor for peacebuilding. Here's how she advocates for conflict resolution that starts from 🏡 and extends to the larger community:
https://t.co/P371NU2fIc",True,,,,38,,,,en
Thu May 10 12:59:31 +0000 2018,994562579673567237,RT @unwomenjordan: Strong commitment by @MOSD_JO to empower vulnerable Jordanian &amp; Syrian refugee women and girls. We are grateful for toda…,False,,,,0,,,,en
Thu May 10 12:57:54 +0000 2018,994562170225602566,"RT @unwomenasia: A new programme called #SafeAndFair was introduced today at a consultative dialogue co-organized by the @EU_Commission, @i…",False,,,,0,,,,en
Thu May 10 10:35:06 +0000 2018,994526234343362565,Yuan Feng wears many hats with one purpose: to end domestic violence in China. Find out about her work here: https://t.co/kJz49MGkgL,False,,,,48,,,,en
Thu May 10 07:35:05 +0000 2018,994480931292446720,"#DYK? Over 150 countries have at least 1 law in place that discriminates against women. 
That's why we strive for a universally equal justice system that enables women &amp; girls to know &amp; demand their rights.
Learn more:
 https://t.co/KCDeggPLSZ 
cc: @UNDP @UNODC @UNHumanRights",True,,,,107,,,,en
Thu May 10 06:00:26 +0000 2018,994457112112717824,Don’t let society tell you who you have to be. You know what’s right for you. #Planet5050 https://t.co/qoO2MjvM2h,False,,,,125,,,,en
Thu May 10 04:35:04 +0000 2018,994435629474869248,Get inspired by these garment factory workers in Bangladesh who are not letting societal norms and constraints hold them back. https://t.co/pHsHgJyYu8 cc: @unwomenasia https://t.co/1ikv8YIVHX,True,,,,44,,,,en
Thu May 10 01:35:06 +0000 2018,994390338742706176,Yuan Feng has been helping survivors of domestic violence in China &amp; working to end violence against women for +10 years. See what she has to say:  https://t.co/qefDTeUbw8 https://t.co/onmNFi4Qqu,True,,,,71,,,,en
Wed May 09 22:35:06 +0000 2018,994345042310582273,"We want to ensure sexual harassment is not seen as an isolated area of abuse, but as something that is connected to a broader system of gender-based violence.

Read more from @Purna_UNW's recent Q&amp;A with @devex about the responsibilities of her new roll:
https://t.co/C5tVVtnT5U",True,,,,91,,,,en
Wed May 09 21:50:27 +0000 2018,994333806600605697,"RT @unwomenindia: If a #city is made #safe for #women, it will be safe for everyone. We need to #engender #urbanplanning through #multisect…",False,,,,0,,,,en
Wed May 09 21:07:59 +0000 2018,994323117697830914,"📣 Calling all student leaders 📣
United Nations Academic Impact and MCN present the #MillenniumFellowship.
See how you can help make #SDG5 for gender equality a reality! Apply now: https://t.co/UyFQLnqAGs https://t.co/9vON0mRHvP",True,,,,28,,,,en
Wed May 09 20:47:24 +0000 2018,994317935786319872,RT @unwomenarabic: The awesome team of @ArabicHeForShe met in Jordan last week to discuss the next phase of their work with universities. S…,False,,,,0,,,,en
Wed May 09 19:35:09 +0000 2018,994299753289736195,"When women are leaders, everybody benefits - including the environment!

This councillor brought together people from all walks of life to turn a landfill into a forest: https://t.co/IdzRwZplxn #UNFF13",True,,,,120,,,,en
Wed May 09 18:50:54 +0000 2018,994288617500692480,"RT @unwomenasia: The @ASEAN Secretariat and @UN_Women supported by @dfat launched the new ""ASEAN VAWG Data Guidelines"" to improve the data…",False,,,,0,,,,en
Wed May 09 17:10:33 +0000 2018,994263363629867009,"RT @unwomenafrica: Take Five with Patricia: 'Unless women feel safe in their homes, places of work and other environs, they will not reach…",False,,,,0,,,,en
Wed May 09 16:35:12 +0000 2018,994254471239815168,"Women and girls—particularly those from landless and land-poor households—are impacted by deforestation in their responsibilities to meet food and fuel needs.

As the #UNForests Forum continues, learn more about #PromisesToAction:  https://t.co/QbuiuFIQrt #UNFF13 https://t.co/kw956lr0tH",True,,,,40,,,,en
Wed May 09 14:41:02 +0000 2018,994225739707895809,Together with the EU we are working to end violence against women through the #SpotlightENDViolence Initiative. Check it out on #EuropeDay:  https://t.co/MmhRiz9eQi #HerStoryOurStory @europeaid @Spotlight_VAWG https://t.co/djHDIfSwMA,True,,,,81,,,,en
Wed May 09 13:35:10 +0000 2018,994209162392473602,"All individuals have the right to make decisions about their bodies and lives, free of stigma, discrimination and coercion, and to have access to essential sexual and reproductive health care https://t.co/6hNPcQe8uB #SRHRagenda @SRHRCommission https://t.co/bL6UVUHdYh",True,,,,48,,,,en
Wed May 09 10:35:07 +0000 2018,994163852815294466,"No more toxic masculinities. No more gender stereotypes. 
We want #genderequality! 

#WednesdayWisdom from our Goodwill Ambassador, @EmmaWatson https://t.co/k3BrVZ7u2t",True,,,,396,,,,en
Wed May 09 07:35:04 +0000 2018,994118538725117952,"👀 how garment factory workers in Bangladesh gain confidence, promotions and better futures through @unwomenasia training: https://t.co/JC6IA3CpWt",True,,,,33,,,,en
Wed May 09 04:35:02 +0000 2018,994073235485544452,"Education
Health
Media
...
We need the cooperation of multiple sectors to tackle domestic violence. Here's why: https://t.co/I6ORfB5GKy",False,,,,113,,,,en
Wed May 09 01:35:05 +0000 2018,994027946183741441,"Meet Lyop Chong, one of few women to become a member of her local traditional council in conflict-affected Nigeria:
https://t.co/P371NU2fIc",False,,,,49,,,,en
Tue May 08 22:35:08 +0000 2018,993982662045044736,"What’s Good? 
This month #DeliverforGood gives some food for thought with stories &amp; solutions about maternal &amp; newborn health &amp; nutrition in their newsletter. Read it here: https://t.co/lWSzMpa9yl https://t.co/Z8o9SA5DUq",True,,,,24,,,,en
Tue May 08 22:35:08 +0000 2018,993982662045044736,"What’s Good? 
This month #DeliverforGood gives some food for thought with stories &amp; solutions about maternal &amp; newborn health &amp; nutrition in their newsletter. Read it here: https://t.co/lWSzMpa9yl https://t.co/Z8o9SA5DUq",True,,,,24,,,,en
Tue May 08 22:13:49 +0000 2018,993977296804556801,"Women represent only 4% of the military component of @UNPeacekeeping missions &amp; 10% of the police component. 

Women, Peace &amp; Security Focal Points Network met in Berlin to promote women's participation in peace processes:
https://t.co/fgymJUuc9g",True,,,,48,,,,en
Tue May 08 20:44:33 +0000 2018,993954831621611522,"RT @Refugees: Nada is a Syrian refugee who built her own small business in Turkey, one book at a time 📚 

Her story: https://t.co/Vxxj2IPRb…",False,,,,0,,,,en
Tue May 08 20:44:04 +0000 2018,993954709466767361,RT @unwomeneca: Meet these powerful women with disabilities across Europe and Central Asia who break stereotypes and build resilience: http…,False,,,,0,,,,en
Tue May 08 20:43:44 +0000 2018,993954625379291137,RT @UNPeacebuilding: 💡💡💡 Do you have innovative ideas to promote the empowerment of women or youth for #peacebuilding? The Peacebuilding Fu…,False,,,,0,,,,en
Tue May 08 19:35:14 +0000 2018,993937386336870400,"""Teaching  girls  and  women  digital  skills  is  very  important  as  having  basic  web  and  computer  literacy  skills  help  them  in  their  day-to-day  activities,""  says  Joy.  

Teachers  like  her  can  change  lives:  https://t.co/nTVrPd3vIU #TeacherAppreciationDay",True,,,,404,,,,en
Tue May 08 17:58:20 +0000 2018,993913001907556352,RT @unwomenarabic: A 5-year joint programme aimed at ending violence against women in the #WestBank &amp; #Gaza was launched this week. Funded…,False,,,,0,,,,en
Tue May 08 16:35:09 +0000 2018,993892070115786752,"Despite progress, girls continue to face disadvantages in education.

We must give all children the opportunity to learn!
https://t.co/y0a3gs4J5n #GlobalGoals #TeacherAppreciationDay https://t.co/9Vvmq7gLwn",True,,,,116,,,,en
Tue May 08 14:42:23 +0000 2018,993863689404067841,RT @unwomeneca: Challenging stereotypes about fatherhood in Moldova! See these inspirational photos of fathers from a recent photo exhibiti…,False,,,,0,,,,en
Tue May 08 14:40:10 +0000 2018,993863131494584320,"RT @unwomenpacific: Celebrating inspiring Ni-Vanuatu woman, Linline Matauatu, award winning Vanuatu women’s beach volley ball player!

“I w…",False,,,,0,,,,en
Tue May 08 13:45:20 +0000 2018,993849334121803776,"On #TeacherAppreciationDay, join @Malala in advocating for the right to education! 👩‍🏫📖✏️ https://t.co/CuUgwhFMVS",False,,,,1111,,,,en
Tue May 08 11:04:47 +0000 2018,993808928176828416,"RT @IISDRS: Geraldine Byrne Nason, @UN_CSW Chair, tells #UNFF13 that #women &amp; girls are key agents of enhancing sustainable rural developme…",False,,,,0,,,,en
Tue May 08 10:35:06 +0000 2018,993801461288062977,"This #TeachersDay, we thank all the educators who encourage and inspire girls to  believe in themselves. https://t.co/eTDOHeL9BP",False,,,,558,,,,en
Tue May 08 08:35:04 +0000 2018,993771251817730049,Nine leading women in journalism were asked to speak on personal boundaries and safety in the workplace. See what they had to say: https://t.co/cWpLkgeETP v @DartCenter,True,,,,51,,,,en
Tue May 08 07:35:05 +0000 2018,993756157071249408,"Education is 🔑 to achieving a #Planet5050 &amp; all the other #GlobalGoals.

Find out more: https://t.co/zAZQmARzv2 #TeachersDay https://t.co/n2TsdIDXxg",True,,,,75,,,,en
Tue May 08 04:35:04 +0000 2018,993710853018046465,"Here's to all teachers who believed in us, inspired us, guided us &amp; stood beside us while we tried to find our place in the world. Thanks for all that you do! #TeachersDay https://t.co/b2u5QoL7Y7",True,,,,162,,,,en
Tue May 08 01:35:05 +0000 2018,993665557961625600,"Women get 30% coverage in the media. They are often portrayed as victims.

""This is a skewed perception and hence why it is very important to change the narrative."" -- Valentine Njoroge, journalist in Kenya. 
https://t.co/LIF0pISm0z",True,,,,118,,,,en
Mon May 07 22:35:00 +0000 2018,993620240885051393,"We're all in this movement together to achieve a just &amp; gender-equal world.
Let the words of Sienna Miller inspire you: https://t.co/UC0XzPuURv",True,,,,237,,,,en
Mon May 07 22:00:23 +0000 2018,993611528489365505,".@Purna_UNW talked to @devex about her new role as the 1st ever executive coordinator and spokesperson on addressing sexual harassment and other forms of discrimination. Check it out:
https://t.co/0GJJ298pWk",True,,,,36,,,,en
Mon May 07 21:29:51 +0000 2018,993603843236814851,"Only when all women have access to justice will the 2030 Agenda for Sustainable Development be achieved.

Newly launched practitioner’s toolkit w/ @UNDP @UNODC &amp; @UNHumanRights provides practical guidance on women’s access to justice programming 🛠️🚺: https://t.co/KCDeggPLSZ https://t.co/ZLEbL7HJ4C",True,,,,43,,,,en
Mon May 07 19:35:09 +0000 2018,993574978057535488,"""What will a feminist Guatemala look like? 

A country where the public policy favors both men and women.”

-- Sandra Moran
https://t.co/a1aFf2jpLp",True,,,,42,,,,en
Mon May 07 19:01:22 +0000 2018,993566479504347136,RT @UNYouthEnvoy: Africa's Regional Goodwill Ambassador for @UN_Women @JahaENDFGM calls upon all young ppl to speak out 📣+get their legisla…,False,,,,0,,,,en
Mon May 07 16:35:09 +0000 2018,993529681210101760,"This #TeacherAppreciationWeek, we honour teachers all around the 🌍 who are shaping &amp; changing lives through education.

Join us &amp; #ThankATeacher who made an impact in your life! https://t.co/bbyywVkik5",True,,,,153,,,,en
Mon May 07 15:12:31 +0000 2018,993508884538159107,"RT @Purna_UNW: Absolutely! 
‘Historic power imbalances and male dominated cultures’ need to be named and changed for #sexualharassment &amp; #v…",False,,,,0,,,,en
Mon May 07 14:34:07 +0000 2018,993499223969730560,"One child, 
one teacher, 
one book, 
one pen 

can change the world. - @Malala 

#TeacherAppreciationWeek https://t.co/LuJEViqESB",False,,,,908,,,,en
Mon May 07 13:35:10 +0000 2018,993484385419780096,Don't be afraid to speak your mind! #MondayMotivation from @LeymahRGbowee: https://t.co/EN4DDS99GO,False,,,,234,,,,en
Mon May 07 10:35:05 +0000 2018,993439068011757570,"Poverty is driving trafficking of persons. Nearly 80% of the victims are women &amp; girls, predominantly trafficked for sexual exploitation.

Here's how Marija is helping them: 
https://t.co/87vUGKxSUz",True,,,,216,,,,en
Mon May 07 07:35:04 +0000 2018,993393764721930240,"Meet the force behind the creation of specialized courts for femicide and violence against women cases in Guatemala, 2010:
https://t.co/un6XrSu1JH",True,,,,113,,,,en
Mon May 07 04:35:02 +0000 2018,993348457917280256,"Deyanira belongs to a family of coffee growers in Colombia. She dreams of becoming a coffee entrepreneur &amp; help her community.

She's on her way to showing how ""it’s not just men who can do business""👇
https://t.co/mYG5YY9my6",True,,,,96,,,,en
Mon May 07 03:20:30 +0000 2018,993329700608016385,"RT @europeaid: We must ALL do more to change this picture.

By speaking out and challenging the attitudes and behaviours which perpetuate v…",False,,,,0,,,,en
Mon May 07 02:56:01 +0000 2018,993323539309780992,"RT @UN_Women: How does a feminist make a difference in a decision making position?

Find out:
https://t.co/un6XrSu1JH",False,,,,0,,,,en
Mon May 07 01:35:05 +0000 2018,993303169760399365,Sandra Moran got into politics to protect women’s &amp; LGBT rights in Guatemala. Read her journey here: https://t.co/0MXwWVx694 https://t.co/3Vb5Hfhxt5,True,,,,61,,,,en
Sun May 06 22:35:04 +0000 2018,993257867468787718,"A new @UNWomen_Germany campaign is shining a light on domestic violence. Utilizing a simple innovation to @amazon's Alex technology, which would allow users to send an #EchoOfHelp to pre-defined contacts upon hearing a personalized wake word. Watch 👇

https://t.co/HWWp2LnRit",True,,,,83,,,,en
Sun May 06 21:06:00 +0000 2018,993235454093766656,"Your voice matters.
You have the platforms.
Use them to speak the truth.

Join @PadmaLakshmi in advocating for the rights of all women &amp; girls! https://t.co/zpWAHBUwg8",True,,,,332,,,,en
Sun May 06 19:35:06 +0000 2018,993212581019095043,"How does a feminist make a difference in a decision making position?

Find out:
https://t.co/un6XrSu1JH",False,,,,235,,,,en
Sun May 06 16:35:06 +0000 2018,993167282334560256,Want to stand in solidarity with women who are speaking up for rights but don’t know how? Here are 8 ways you can take action for a #Planet5050 every day: https://t.co/sP2EVVpmd1,True,,,,523,,,,en
Sun May 06 13:35:06 +0000 2018,993121980797849600,"No more silence.
No more impunity.
No more harassment.
No more marginalization.
No more underrepresentation.

#TimesUp https://t.co/QEL3smdVC2",True,,,,815,,,,en
Sun May 06 10:35:05 +0000 2018,993076677893853184,Our ED @phumzileunwomen has broken more than one glass ceiling throughout her career in her fight for gender equality! #SheisWe Find out more 👉https://t.co/M4vTGMth8a #EDD18 cc: @europeaid https://t.co/d6oqRm53UM,True,,,,161,,,,en
