created_at,id,text,retweet_count,favorite_count,original_retweet_count,original_favorite
Sun May 27 01:23:57 +0000 2018,1000548126179053568,"Last year, when economic losses from natural and man-made disasters exceeded $300 billion, big banks across the globe increased their financing of “extreme” fossil-fuels activities by 11% to $115 billion

#ActOnClimate #ClimateChange #KeepItInTheGround https://t.co/nFKXR4SFkn",0,0,102.0,70.0
Sun May 27 01:23:48 +0000 2018,1000548091626381313,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sun May 27 01:23:47 +0000 2018,1000548085628485632,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sun May 27 01:23:41 +0000 2018,1000548058797518848,"Through his reckless pursuit of the #KinderMorgan pipeline, @JustinTrudeau is re-upping #Canada's status as pariah on #IndigenousRights and #climatechange

International organizations slam Trudeau for pipeline support https://t.co/yoZPrh7HYq #cdnpoli #UNDRIP #StopKM",0,0,69.0,98.0
Sun May 27 01:23:41 +0000 2018,1000548058453733376,"Abstract painting? 
Guess again.
(Via @ClimateLabBook) #ClimateChange https://t.co/FILgkuUWJR",0,0,58.0,86.0
Sun May 27 01:22:34 +0000 2018,1000547779033247745,Reaching #ParisAgreement goals would save the world $3️⃣0️⃣ trillion USD in damages. https://t.co/3YAivwgAVw,0,0,28.0,24.0
Sun May 27 01:22:15 +0000 2018,1000547699362426880,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sun May 27 01:21:59 +0000 2018,1000547630919835649,"We don't inherit the earth from our ancestors...we borrow it from our grandchildren. Can politicians and leaders overcome our differences in time to save the world? 🌎🌍🌏

Watch the full statement here: https://t.co/AU2YhRwO3O #ClimateChange #ClimateAction #bcpoli #NorthVan https://t.co/9Q0yxCo3xD",0,0,58.0,124.0
Sun May 27 01:21:52 +0000 2018,1000547604172697600,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sun May 27 01:21:12 +0000 2018,1000547436589445120,"Governments are accelerating carbon pricing initiatives to curb emissions and raise revenues, finds a recent @WorldBank report https://t.co/bO7QldD4WK  Market-based #ClimateChange mitigation is a powerful way to create a #LowCarbonEconomy https://t.co/2J0x3Z5R9f",0,0,218.0,254.0
Sun May 27 01:21:04 +0000 2018,1000547401009115138,"@RachelsNews @GreenLivingPage @GenEarthEvent #RT via @RachelsNews
Happening today ! I will be speaking @GreenLivingPage #GLS18  11:30 am ! please come by our booth #1240 to sign our rolling #Climatechange petition  and find out more about our @GenEarthEvent Earth Day Event! https://t.co/zzgsvm35OD
#WordSoundPowerTO #NGE #XO",0,0,2.0,3.0
Sun May 27 01:21:03 +0000 2018,1000547396198195202,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sun May 27 01:20:58 +0000 2018,1000547376602537984,"As The State's Gov. Continues His Delusional Denial: FLA Cities At MOST Risk From #ClimateChange - Report https://t.co/Y09UE9lp9r via @business 

@SweGringo @9kittens @EarthAccounting @EcoInternet3 @KayKosmos @1o5CleanEnergy @CLIMATEMAMA @EEN_Moms @eegodess @wildweatherdan https://t.co/cZMHCsihVS",0,0,20.0,19.0
Sun May 27 01:20:50 +0000 2018,1000547343257632770,"We don't inherit the earth from our ancestors...we borrow it from our grandchildren. Can politicians and leaders overcome our differences in time to save the world? 🌎🌍🌏

Watch the full statement here: https://t.co/AU2YhRwO3O #ClimateChange #ClimateAction #bcpoli #NorthVan https://t.co/9Q0yxCo3xD",0,0,58.0,124.0
Sun May 27 01:20:48 +0000 2018,1000547336412512257,"Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.
#TenBuckTurnbull",0,0,150.0,152.0
Sun May 27 01:20:46 +0000 2018,1000547324949680128,"@RachelsNews @GreenLivingPage @GenEarthEvent #RT via @RachelsNews
Happening today ! I will be speaking @GreenLivingPage #GLS18  11:30 am ! please come by our booth #1240 to sign our rolling #Climatechange petition  and find out more about our @GenEarthEvent Earth Day Event! https://t.co/zzgsvm35OD
#WordSoundPowerTO #NGE #XO",2,3,,
Sun May 27 01:20:38 +0000 2018,1000547293773402113,"As The State's Gov. Continues His Delusional Denial: FLA Cities At MOST Risk From #ClimateChange - Report https://t.co/Y09UE9lp9r via @business 

@SweGringo @9kittens @EarthAccounting @EcoInternet3 @KayKosmos @1o5CleanEnergy @CLIMATEMAMA @EEN_Moms @eegodess @wildweatherdan https://t.co/cZMHCsihVS",0,0,20.0,19.0
Sun May 27 01:20:23 +0000 2018,1000547231030800384,#Blockchain alliance aims to track carbon credits to fight #climatechange - CNET https://t.co/8fbeMsySSe @chris_rezendes @SphereAnalytics,6,2,,
Sun May 27 01:20:08 +0000 2018,1000547167524679680,The Solar Impulse Efficient Solution Label: a new approach to protect the environment #auspol #qldpol #StopAdani Stop #ClimateChange https://t.co/3VrL0wVFy9,0,0,6.0,6.0
Sun May 27 01:20:05 +0000 2018,1000547153192730625,The Solar Impulse Efficient Solution Label: a new approach to protect the environment #auspol #qldpol #StopAdani Stop #ClimateChange - #Dubai #Startup https://t.co/c3w86GrxJW,1,1,,
Sun May 27 01:19:37 +0000 2018,1000547038201708545,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sun May 27 01:19:18 +0000 2018,1000546955674750978,Happening today ! I will be speaking @GreenLivingPage #GLS18  11:30 am ! please come by our booth #1240 to sign our rolling #Climatechange petition  and find out more about our @GenEarthEvent Earth Day Event! https://t.co/eg608WqyKM,0,0,11.0,10.0
Sun May 27 01:19:08 +0000 2018,1000546914813669377,"Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.
#TenBuckTurnbull",0,0,150.0,152.0
Sun May 27 01:18:39 +0000 2018,1000546794789482496,Celebrating excellence at Newtown High School. .. https://t.co/7phxHIavUM #climatechange,0,0,,
Sun May 27 01:18:36 +0000 2018,1000546782009548801,"Any one want to save the world 30 Trillion Dollars? The get serious about climate change!

“By the end of the century, we find the world will be about 3% wealthier if we actually achieve the 1.5C target relative to 2C target,”

#ActOnClimate #ClimateChange https://t.co/b8YgXIijjH",0,0,146.0,128.0
Sun May 27 01:18:33 +0000 2018,1000546767698620417,New blog post: Saturday Morning Links https://t.co/mNNpuTfMcq #cdnpoli #onpoli #climatechange,0,0,1.0,0.0
Sun May 27 01:18:31 +0000 2018,1000546758735290369,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sun May 27 01:18:29 +0000 2018,1000546751302926337,"For some animals, such as the Arctic fox, the changes in the timing of seasonal events, known as phenological changes, are not the only problems brought on by climate change. 

#ActOnClimate #ClimateChange  https://t.co/MTfW4KWkbk",0,0,84.0,57.0
Sun May 27 01:18:15 +0000 2018,1000546693488590848,.@LiberalAus Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? @simonahac #auspol,0,0,536.0,713.0
Sun May 27 01:18:04 +0000 2018,1000546646818803712,"Nestled between China and India, the country of Bhutan is the only carbon negative country in the world. This means that their forests are able to absorb more carbon dioxide than is emitted.

#ActOnClimate #ClimateChange  https://t.co/xq2M7B2kHZ",0,0,454.0,540.0
Sun May 27 01:18:00 +0000 2018,1000546631689814016,The Solar Impulse Efficient Solution Label: a new approach to protect the environment #auspol #qldpol #StopAdani Stop #ClimateChange https://t.co/3VrL0wVFy9,0,0,6.0,6.0
Sun May 27 01:17:57 +0000 2018,1000546615361396736,The Solar Impulse Efficient Solution Label: a new approach to protect the environment #auspol #qldpol #StopAdani Stop #ClimateChange : https://t.co/UBn2iahBvj #climatechange,0,0,2.0,3.0
Sun May 27 01:17:43 +0000 2018,1000546559824678912,"For some animals, such as the Arctic fox, the changes in the timing of seasonal events, known as phenological changes, are not the only problems brought on by climate change. 

#ActOnClimate #ClimateChange  https://t.co/MTfW4KWkbk",0,0,84.0,57.0
Sun May 27 01:17:23 +0000 2018,1000546475011649536,"“Good golly! A few minutes ago a Boston judge acquitted 13 pipeline protesters on the grounds that the climate crisis made it necessary for them to commit civil disobedience. This may be a first in America.”
#ActOnClimate #ClimateChange #KeepItInTheGround  https://t.co/WJR26uh8hC",0,0,1602.0,2432.0
Sun May 27 01:17:21 +0000 2018,1000546467528916993,"A new NASA-led study shows that climate change is likely to intensify extreme weather events known as atmospheric rivers across most of the globe by the end of this century, while slightly reducing their number.

#ActOnClimate #ClimateChange https://t.co/Ew8RMpsUGD",0,0,71.0,39.0
Sun May 27 01:17:20 +0000 2018,1000546464173506561,"#corruption #cowardice #GeorginaDowner #Mayo @TheIPA @LiberalAus 
' Georgina Downer is deleting constituents questions about #climatechange on her FB page then blocking them.  What kind of candidate gags people with valid questions? '
#auspol #insiders https://t.co/KMRRMlDA4T",0,0,93.0,90.0
Sun May 27 01:17:05 +0000 2018,1000546399040278529,.@WHO - “there is a real risk for the world to lose its capacity to sustain human life if the Earth’s #climate is further altered by adding ever more #ghg.” https://t.co/cdpzQPEHd5 v @UNFCCC #ParisAgreement #airpollution https://t.co/bybfnwTLkJ,1,1,,
Sun May 27 01:16:50 +0000 2018,1000546337270595585,The Solar Impulse Efficient Solution Label: a new approach to protect the environment #auspol #qldpol #StopAdani Stop #ClimateChange https://t.co/3VrL0wVFy9,0,0,6.0,6.0
Sun May 27 01:16:37 +0000 2018,1000546283654795264,"Emails show cooperation among EPA, climate-change deniers - ABC News - https://t.co/fLZ7WA5VbJ via @ABC #EPA #Pruit #Heartland #HeartlandInstitute ""#thinktank"" #denialism #climatechange",0,0,,
Sun May 27 01:16:17 +0000 2018,1000546197503803392,"For some animals, such as the Arctic fox, the changes in the timing of seasonal events, known as phenological changes, are not the only problems brought on by climate change. 

#ActOnClimate #ClimateChange  https://t.co/MTfW4KWkbk",0,0,84.0,57.0
Sun May 27 01:16:11 +0000 2018,1000546172392456193,"For some animals, such as the Arctic fox, the changes in the timing of seasonal events, known as phenological changes, are not the only problems brought on by climate change. 

#ActOnClimate #ClimateChange  https://t.co/MTfW4KWkbk",0,0,84.0,57.0
Sun May 27 01:16:07 +0000 2018,1000546156676435968,Tomorrow catch me on Melbourne's Triple R (102.7FM) radio Sunday science show talking about insect range expansions and genetic adaptation..at 11am!  @MQBiology #Ischnura #climatechange #damselflies,0,0,3.0,21.0
Sun May 27 01:16:00 +0000 2018,1000546128708878336,"@ms_marcum Even though the population of the #polarbears are growing slowly, they're still a very #endangeredspecies, and are #strugglingtosurvive, because of #climatechange, causing #ArcticMelting and #polarbears to be forced on land with no #seals. #KASendangered #KASeaBears https://t.co/0SJHvxz5hx",0,1,,
Sun May 27 01:15:56 +0000 2018,1000546109033537537,Protecting #ClimateChange Refugees Kumi #auspol #qldpol #StopAdani https://t.co/bCWfS4D3R1 https://t.co/aG1J7HFcd7,0,0,5.0,5.0
Sun May 27 01:15:52 +0000 2018,1000546092809777152,"For some animals, such as the Arctic fox, the changes in the timing of seasonal events, known as phenological changes, are not the only problems brought on by climate change. 

#ActOnClimate #ClimateChange  https://t.co/MTfW4KWkbk",0,0,84.0,57.0
Sun May 27 01:15:43 +0000 2018,1000546054578765825,"For some animals, such as the Arctic fox, the changes in the timing of seasonal events, known as phenological changes, are not the only problems brought on by climate change. 

#ActOnClimate #ClimateChange  https://t.co/MTfW4KWkbk",0,0,84.0,57.0
Sun May 27 01:15:32 +0000 2018,1000546010098216961,Watched the first half of @Netflix doc on #RachelCarson. It strikes me how similar the reaction (denial) to Carson’s message was to #climatechange denialist tactics right now. So somehow that gives me hope because DDT was eventually banned (cc @kmpClimate @BradSchrag @icarus62),2,7,,
Sun May 27 01:15:32 +0000 2018,1000546008277901312,"For some animals, such as the Arctic fox, the changes in the timing of seasonal events, known as phenological changes, are not the only problems brought on by climate change. 

#ActOnClimate #ClimateChange  https://t.co/MTfW4KWkbk",0,0,84.0,57.0
Sun May 27 01:14:45 +0000 2018,1000545812424765440,"A new report details how California's bold plans to reduce oil consumption and meet the goals of the #ParisAgreement could be canceled out by the state's own oil production. #BrownsLastChance #StepUp2018 #DisruptGCAS
https://t.co/rsB4tc5svb",0,0,4.0,8.0
Sun May 27 01:14:45 +0000 2018,1000545810231320579,"For some animals, such as the Arctic fox, the changes in the timing of seasonal events, known as phenological changes, are not the only problems brought on by climate change. 

#ActOnClimate #ClimateChange  https://t.co/MTfW4KWkbk",0,0,84.0,57.0
Sun May 27 01:14:15 +0000 2018,1000545687086485507,The Solar Impulse Efficient Solution Label: a new approach to protect the environment #auspol #qldpol #StopAdani Stop #ClimateChange : https://t.co/UBn2iahBvj #climatechange,2,3,,
Sun May 27 01:14:06 +0000 2018,1000545647265710085,"#WaterCrisis:  Heat wave in India worsens #water shortages.

Some residents in Northern India living on scarce water rations (10x less than Cape Town).  

Children are the most vulnerable to water born diseases and #climatechange. 

Watch video @AlJazeera https://t.co/LUxP0UjSo0 https://t.co/PxR7TmexqO",0,0,36.0,19.0
Sun May 27 01:13:43 +0000 2018,1000545551539060737,"#WaterCrisis:  Heat wave in India worsens #water shortages.

Some residents in Northern India living on scarce water rations (10x less than Cape Town).  

Children are the most vulnerable to water born diseases and #climatechange. 

Watch video @AlJazeera https://t.co/LUxP0UjSo0 https://t.co/PxR7TmexqO",0,0,36.0,19.0
